timestamp,demand_kwh,temperature_f,hour,day_of_week,month,is_weekend,event_type,is_anomaly,anomaly_type,anomaly_magnitude,llm_explanation,detection_prompt
2023-02-19 10:00,61.41,43.5,10,6,2,1,none,0,,0.0,,
2023-02-19 11:00,65.19,49.2,11,6,2,1,none,0,,0.0,,
2023-02-19 12:00,54.1,40.3,12,6,2,1,none,0,,0.0,,
2023-02-19 13:00,60.44,40.0,13,6,2,1,none,0,,0.0,,
2023-02-19 14:00,55.57,36.7,14,6,2,1,none,0,,0.0,,
2023-02-19 15:00,59.21,44.6,15,6,2,1,none,0,,0.0,,
2023-02-19 16:00,56.37,42.7,16,6,2,1,none,0,,0.0,,
2023-02-19 17:00,65.6,41.1,17,6,2,1,none,0,,0.0,,
2023-02-19 18:00,76.74,47.8,18,6,2,1,none,0,,0.0,,
2023-02-19 19:00,72.18,31.4,19,6,2,1,none,0,,0.0,,
2023-02-19 20:00,76.6,33.5,20,6,2,1,none,0,,0.0,,
2023-02-19 21:00,47.0,42.0,21,6,2,1,none,0,,0.0,,
2023-02-19 22:00,38.88,37.0,22,6,2,1,none,0,,0.0,,
2023-02-19 23:00,33.28,43.7,23,6,2,1,none,0,,0.0,,
2023-02-20 00:00,22.71,38.2,0,0,2,0,none,0,,0.0,,
2023-02-20 01:00,20.91,39.2,1,0,2,0,none,0,,0.0,,
2023-02-20 02:00,27.36,52.5,2,0,2,0,none,0,,0.0,,
2023-02-20 03:00,25.32,34.7,3,0,2,0,none,0,,0.0,,
2023-02-20 04:00,17.41,47.4,4,0,2,0,none,0,,0.0,,
2023-02-20 05:00,28.15,47.4,5,0,2,0,none,0,,0.0,,
2023-02-20 06:00,57.93,35.8,6,0,2,0,none,0,,0.0,,
2023-02-20 07:00,71.49,48.6,7,0,2,0,none,0,,0.0,,
2023-02-20 08:00,80.56,45.8,8,0,2,0,none,0,,0.0,,
2023-02-20 09:00,82.69,44.8,9,0,2,0,none,0,,0.0,,
2023-02-20 10:00,83.88,48.8,10,0,2,0,none,0,,0.0,,
2023-02-20 11:00,79.03,41.1,11,0,2,0,none,0,,0.0,,
2023-02-20 12:00,81.26,33.3,12,0,2,0,none,0,,0.0,,
2023-02-20 13:00,78.95,45.9,13,0,2,0,none,0,,0.0,,
2023-02-20 14:00,77.86,49.2,14,0,2,0,none,0,,0.0,,
2023-02-20 15:00,75.12,45.9,15,0,2,0,none,0,,0.0,,
2023-02-20 16:00,78.5,42.4,16,0,2,0,none,0,,0.0,,
2023-02-20 17:00,90.92,43.9,17,0,2,0,none,0,,0.0,,
2023-02-20 18:00,100.1,41.7,18,0,2,0,none,0,,0.0,,
2023-02-20 19:00,94.77,39.9,19,0,2,0,none,0,,0.0,,
2023-02-20 20:00,111.13,53.0,20,0,2,0,none,0,,0.0,,
2023-02-20 21:00,73.16,34.7,21,0,2,0,none,0,,0.0,,
2023-02-20 22:00,58.25,39.5,22,0,2,0,none,0,,0.0,,
2023-02-20 23:00,43.06,44.3,23,0,2,0,none,0,,0.0,,
2023-02-21 00:00,19.24,37.8,0,1,2,0,none,0,,0.0,,
2023-02-21 01:00,18.67,37.0,1,1,2,0,none,0,,0.0,,
2023-02-21 02:00,19.14,42.1,2,1,2,0,none,0,,0.0,,
2023-02-21 03:00,27.95,46.6,3,1,2,0,none,0,,0.0,,
2023-02-21 04:00,22.96,39.0,4,1,2,0,none,0,,0.0,,
2023-02-21 05:00,23.89,45.5,5,1,2,0,none,0,,0.0,,
2023-02-21 06:00,64.57,43.0,6,1,2,0,none,0,,0.0,,
2023-02-21 07:00,65.45,45.4,7,1,2,0,none,0,,0.0,,
2023-02-21 08:00,82.75,47.7,8,1,2,0,none,0,,0.0,,
2023-02-21 09:00,88.15,37.9,9,1,2,0,none,0,,0.0,,
2023-02-21 10:00,78.36,46.6,10,1,2,0,none,0,,0.0,,
2023-02-21 11:00,88.66,48.9,11,1,2,0,none,0,,0.0,,
2023-02-21 12:00,73.68,37.8,12,1,2,0,none,0,,0.0,,
2023-02-21 13:00,82.09,44.3,13,1,2,0,none,0,,0.0,,
2023-02-21 14:00,85.01,41.1,14,1,2,0,none,0,,0.0,,
2023-02-21 15:00,81.97,34.5,15,1,2,0,none,0,,0.0,,
2023-02-21 16:00,86.08,38.9,16,1,2,0,none,0,,0.0,,
2023-02-21 17:00,89.33,54.5,17,1,2,0,none,0,,0.0,,
2023-02-21 18:00,100.24,39.2,18,1,2,0,none,0,,0.0,,
2023-02-21 19:00,101.02,40.2,19,1,2,0,none,0,,0.0,,
2023-02-21 20:00,97.92,42.7,20,1,2,0,none,0,,0.0,,
2023-02-21 21:00,67.64,42.4,21,1,2,0,none,0,,0.0,,
2023-02-21 22:00,62.97,39.5,22,1,2,0,none,0,,0.0,,
2023-02-21 23:00,47.25,35.0,23,1,2,0,none,0,,0.0,,
2023-02-22 00:00,20.88,40.8,0,2,2,0,none,0,,0.0,,
2023-02-22 01:00,23.36,47.2,1,2,2,0,none,0,,0.0,,
2023-02-22 02:00,25.87,45.9,2,2,2,0,none,0,,0.0,,
2023-02-22 03:00,19.55,40.5,3,2,2,0,none,0,,0.0,,
2023-02-22 04:00,18.7,36.0,4,2,2,0,none,0,,0.0,,
2023-02-22 05:00,26.98,60.2,5,2,2,0,none,0,,0.0,,
2023-02-22 06:00,56.31,34.4,6,2,2,0,none,0,,0.0,,
2023-02-22 07:00,72.59,45.4,7,2,2,0,none,0,,0.0,,
2023-02-22 08:00,78.18,45.8,8,2,2,0,none,0,,0.0,,
2023-02-22 09:00,89.31,41.7,9,2,2,0,none,0,,0.0,,
2023-02-22 10:00,70.32,43.0,10,2,2,0,none,0,,0.0,,
2023-02-22 11:00,75.79,41.1,11,2,2,0,none,0,,0.0,,
2023-02-22 12:00,91.14,43.6,12,2,2,0,none,0,,0.0,,
2023-02-22 13:00,77.95,44.7,13,2,2,0,none,0,,0.0,,
2023-02-22 14:00,81.13,48.0,14,2,2,0,none,0,,0.0,,
2023-02-22 15:00,81.63,45.0,15,2,2,0,none,0,,0.0,,
2023-02-22 16:00,74.68,54.8,16,2,2,0,none,0,,0.0,,
2023-02-22 17:00,88.69,45.3,17,2,2,0,none,0,,0.0,,
2023-02-22 18:00,93.13,45.8,18,2,2,0,none,0,,0.0,,
2023-02-22 19:00,100.02,40.0,19,2,2,0,none,0,,0.0,,
2023-02-22 20:00,109.27,48.4,20,2,2,0,none,0,,0.0,,
2023-02-22 21:00,70.62,35.0,21,2,2,0,none,0,,0.0,,
2023-02-22 22:00,52.17,38.2,22,2,2,0,none,0,,0.0,,
2023-02-22 23:00,42.77,41.2,23,2,2,0,none,0,,0.0,,
2023-02-23 00:00,23.73,57.1,0,3,2,0,none,0,,0.0,,
2023-02-23 01:00,19.74,34.2,1,3,2,0,none,0,,0.0,,
2023-02-23 02:00,30.35,48.6,2,3,2,0,none,0,,0.0,,
2023-02-23 03:00,14.48,33.0,3,3,2,0,none,0,,0.0,,
2023-02-23 04:00,23.56,53.7,4,3,2,0,none,0,,0.0,,
2023-02-23 05:00,24.14,37.3,5,3,2,0,none,0,,0.0,,
2023-02-23 06:00,61.61,26.7,6,3,2,0,none,0,,0.0,,
2023-02-23 07:00,74.1,44.5,7,3,2,0,none,0,,0.0,,
2023-02-23 08:00,79.54,36.4,8,3,2,0,none,0,,0.0,,
2023-02-23 09:00,89.02,36.9,9,3,2,0,none,0,,0.0,,
2023-02-23 10:00,77.57,37.1,10,3,2,0,none,0,,0.0,,
2023-02-23 11:00,81.8,36.5,11,3,2,0,none,0,,0.0,,
2023-02-23 12:00,78.26,47.7,12,3,2,0,none,0,,0.0,,
2023-02-23 13:00,73.41,42.7,13,3,2,0,none,0,,0.0,,
2023-02-23 14:00,79.0,40.7,14,3,2,0,none,0,,0.0,,
2023-02-23 15:00,74.75,58.2,15,3,2,0,none,0,,0.0,,
2023-02-23 16:00,83.19,51.3,16,3,2,0,none,0,,0.0,,
2023-02-23 17:00,99.43,44.2,17,3,2,0,none,0,,0.0,,
2023-02-23 18:00,98.36,44.7,18,3,2,0,none,0,,0.0,,
2023-02-23 19:00,106.09,42.2,19,3,2,0,none,0,,0.0,,
2023-02-23 20:00,103.1,49.1,20,3,2,0,none,0,,0.0,,
2023-02-23 21:00,69.59,34.6,21,3,2,0,none,0,,0.0,,
2023-02-23 22:00,56.95,37.7,22,3,2,0,none,0,,0.0,,
2023-02-23 23:00,42.17,49.9,23,3,2,0,none,0,,0.0,,
2023-02-24 00:00,22.23,42.2,0,4,2,0,none,0,,0.0,,
2023-02-24 01:00,13.01,47.6,1,4,2,0,none,0,,0.0,,
2023-02-24 02:00,22.85,38.9,2,4,2,0,none,0,,0.0,,
2023-02-24 03:00,20.03,49.7,3,4,2,0,none,0,,0.0,,
2023-02-24 04:00,24.48,31.2,4,4,2,0,none,0,,0.0,,
2023-02-24 05:00,17.24,38.7,5,4,2,0,none,0,,0.0,,
2023-02-24 06:00,60.86,38.8,6,4,2,0,none,0,,0.0,,
2023-02-24 07:00,61.58,38.9,7,4,2,0,none,0,,0.0,,
2023-02-24 08:00,84.3,47.9,8,4,2,0,none,0,,0.0,,
2023-02-24 09:00,83.45,46.4,9,4,2,0,none,0,,0.0,,
2023-02-24 10:00,79.17,41.3,10,4,2,0,none,0,,0.0,,
2023-02-24 11:00,81.87,46.1,11,4,2,0,none,0,,0.0,,
2023-02-24 12:00,79.53,38.1,12,4,2,0,none,0,,0.0,,
2023-02-24 13:00,85.02,45.2,13,4,2,0,none,0,,0.0,,
2023-02-24 14:00,82.36,46.7,14,4,2,0,none,0,,0.0,,
2023-02-24 15:00,84.84,43.0,15,4,2,0,none,0,,0.0,,
2023-02-24 16:00,75.76,45.0,16,4,2,0,none,0,,0.0,,
2023-02-24 17:00,95.19,50.9,17,4,2,0,none,0,,0.0,,
2023-02-24 18:00,94.88,39.8,18,4,2,0,none,0,,0.0,,
2023-02-24 19:00,103.05,44.3,19,4,2,0,none,0,,0.0,,
2023-02-24 20:00,106.85,43.7,20,4,2,0,none,0,,0.0,,
2023-02-24 21:00,74.69,52.7,21,4,2,0,none,0,,0.0,,
2023-02-24 22:00,60.97,43.6,22,4,2,0,none,0,,0.0,,
2023-02-24 23:00,45.59,36.3,23,4,2,0,none,0,,0.0,,
2023-02-25 00:00,15.63,53.4,0,5,2,1,none,0,,0.0,,
2023-02-25 01:00,13.89,37.4,1,5,2,1,none,0,,0.0,,
2023-02-25 02:00,13.36,36.0,2,5,2,1,none,0,,0.0,,
2023-02-25 03:00,10.88,40.3,3,5,2,1,none,0,,0.0,,
2023-02-25 04:00,20.11,42.6,4,5,2,1,none,0,,0.0,,
2023-02-25 05:00,22.58,37.1,5,5,2,1,none,0,,0.0,,
2023-02-25 06:00,50.32,45.6,6,5,2,1,none,0,,0.0,,
2023-02-25 07:00,56.22,38.6,7,5,2,1,none,0,,0.0,,
2023-02-25 08:00,62.96,35.9,8,5,2,1,none,0,,0.0,,
2023-02-25 09:00,68.21,43.5,9,5,2,1,none,0,,0.0,,
2023-02-25 10:00,55.82,35.4,10,5,2,1,none,0,,0.0,,
2023-02-25 11:00,55.61,46.1,11,5,2,1,none,0,,0.0,,
2023-02-25 12:00,53.93,45.3,12,5,2,1,none,0,,0.0,,
2023-02-25 13:00,54.47,47.6,13,5,2,1,none,0,,0.0,,
2023-02-25 14:00,61.9,45.8,14,5,2,1,none,0,,0.0,,
2023-02-25 15:00,61.73,38.3,15,5,2,1,none,0,,0.0,,
2023-02-25 16:00,57.24,44.1,16,5,2,1,none,0,,0.0,,
2023-02-25 17:00,61.45,36.4,17,5,2,1,none,0,,0.0,,
2023-02-25 18:00,66.34,44.6,18,5,2,1,none,0,,0.0,,
2023-02-25 19:00,74.85,43.1,19,5,2,1,none,0,,0.0,,
2023-02-25 20:00,77.99,46.6,20,5,2,1,none,0,,0.0,,
2023-02-25 21:00,55.73,40.5,21,5,2,1,none,0,,0.0,,
2023-02-25 22:00,44.16,44.5,22,5,2,1,none,0,,0.0,,
2023-02-25 23:00,26.86,45.3,23,5,2,1,none,0,,0.0,,
2023-02-26 00:00,18.95,47.0,0,6,2,1,none,0,,0.0,,
2023-02-26 01:00,15.52,36.4,1,6,2,1,none,0,,0.0,,
2023-02-26 02:00,15.96,42.3,2,6,2,1,none,0,,0.0,,
2023-02-26 03:00,22.23,44.5,3,6,2,1,none,0,,0.0,,
2023-02-26 04:00,11.25,49.0,4,6,2,1,none,0,,0.0,,
2023-02-26 05:00,21.82,46.2,5,6,2,1,none,0,,0.0,,
2023-02-26 06:00,50.56,44.8,6,6,2,1,none,0,,0.0,,
2023-02-26 07:00,56.89,54.6,7,6,2,1,none,0,,0.0,,
2023-02-26 08:00,63.58,44.0,8,6,2,1,none,0,,0.0,,
2023-02-26 09:00,66.1,43.4,9,6,2,1,none,0,,0.0,,
2023-02-26 10:00,65.65,40.4,10,6,2,1,none,0,,0.0,,
2023-02-26 11:00,65.53,37.6,11,6,2,1,none,0,,0.0,,
2023-02-26 12:00,53.8,45.5,12,6,2,1,none,0,,0.0,,
2023-02-26 13:00,51.0,44.7,13,6,2,1,none,0,,0.0,,
2023-02-26 14:00,62.94,46.3,14,6,2,1,none,0,,0.0,,
2023-02-26 15:00,59.89,38.9,15,6,2,1,none,0,,0.0,,
2023-02-26 16:00,57.38,54.2,16,6,2,1,none,0,,0.0,,
2023-02-26 17:00,75.23,36.1,17,6,2,1,none,0,,0.0,,
2023-02-26 18:00,72.61,54.3,18,6,2,1,none,0,,0.0,,
2023-02-26 19:00,81.27,48.6,19,6,2,1,none,0,,0.0,,
2023-02-26 20:00,77.26,38.0,20,6,2,1,none,0,,0.0,,
2023-02-26 21:00,59.54,49.9,21,6,2,1,none,0,,0.0,,
2023-02-26 22:00,39.38,45.9,22,6,2,1,none,0,,0.0,,
2023-02-26 23:00,30.88,54.4,23,6,2,1,none,0,,0.0,,
2023-02-27 00:00,23.37,40.5,0,0,2,0,none,0,,0.0,,
2023-02-27 01:00,25.42,51.8,1,0,2,0,none,0,,0.0,,
2023-02-27 02:00,23.85,45.0,2,0,2,0,none,0,,0.0,,
2023-02-27 03:00,24.23,42.8,3,0,2,0,none,0,,0.0,,
2023-02-27 04:00,20.81,27.3,4,0,2,0,none,0,,0.0,,
2023-02-27 05:00,17.4,43.9,5,0,2,0,none,0,,0.0,,
2023-02-27 06:00,60.78,44.8,6,0,2,0,none,0,,0.0,,
2023-02-27 07:00,76.69,53.0,7,0,2,0,none,0,,0.0,,
2023-02-27 08:00,78.6,39.7,8,0,2,0,none,0,,0.0,,
2023-02-27 09:00,86.19,42.1,9,0,2,0,none,0,,0.0,,
2023-02-27 10:00,76.17,43.7,10,0,2,0,none,0,,0.0,,
2023-02-27 11:00,81.69,35.7,11,0,2,0,none,0,,0.0,,
2023-02-27 12:00,75.98,46.3,12,0,2,0,none,0,,0.0,,
2023-02-27 13:00,76.67,47.9,13,0,2,0,none,0,,0.0,,
2023-02-27 14:00,82.48,44.0,14,0,2,0,none,0,,0.0,,
2023-02-27 15:00,81.02,42.3,15,0,2,0,none,0,,0.0,,
2023-02-27 16:00,78.41,39.4,16,0,2,0,none,0,,0.0,,
2023-02-27 17:00,89.41,41.3,17,0,2,0,none,0,,0.0,,
2023-02-27 18:00,90.61,41.4,18,0,2,0,none,0,,0.0,,
2023-02-27 19:00,100.06,39.6,19,0,2,0,none,0,,0.0,,
2023-02-27 20:00,104.63,41.0,20,0,2,0,none,0,,0.0,,
2023-02-27 21:00,72.32,42.1,21,0,2,0,none,0,,0.0,,
2023-02-27 22:00,54.6,47.7,22,0,2,0,none,0,,0.0,,
2023-02-27 23:00,39.83,35.3,23,0,2,0,none,0,,0.0,,
2023-02-28 00:00,20.59,39.6,0,1,2,0,none,0,,0.0,,
2023-02-28 01:00,16.82,37.9,1,1,2,0,none,0,,0.0,,
2023-02-28 02:00,22.73,39.8,2,1,2,0,none,0,,0.0,,
2023-02-28 03:00,19.77,46.1,3,1,2,0,none,0,,0.0,,
2023-02-28 04:00,18.29,40.0,4,1,2,0,none,0,,0.0,,
2023-02-28 05:00,18.61,42.3,5,1,2,0,none,0,,0.0,,
2023-02-28 06:00,54.46,45.9,6,1,2,0,none,0,,0.0,,
2023-02-28 07:00,71.6,40.3,7,1,2,0,none,0,,0.0,,
2023-02-28 08:00,89.97,43.6,8,1,2,0,none,0,,0.0,,
2023-02-28 09:00,83.98,44.6,9,1,2,0,none,0,,0.0,,
2023-02-28 10:00,72.1,41.9,10,1,2,0,none,0,,0.0,,
2023-02-28 11:00,75.87,42.0,11,1,2,0,none,0,,0.0,,
2023-02-28 12:00,77.0,48.0,12,1,2,0,none,0,,0.0,,
2023-02-28 13:00,76.66,41.8,13,1,2,0,none,0,,0.0,,
2023-02-28 14:00,77.92,52.9,14,1,2,0,none,0,,0.0,,
2023-02-28 15:00,82.46,53.5,15,1,2,0,none,0,,0.0,,
2023-02-28 16:00,80.67,45.4,16,1,2,0,none,0,,0.0,,
2023-02-28 17:00,84.69,44.9,17,1,2,0,none,0,,0.0,,
2023-02-28 18:00,100.18,40.8,18,1,2,0,none,0,,0.0,,
2023-02-28 19:00,95.58,42.2,19,1,2,0,none,0,,0.0,,
2023-02-28 20:00,112.42,42.2,20,1,2,0,none,0,,0.0,,
2023-02-28 21:00,70.15,50.0,21,1,2,0,none,0,,0.0,,
2023-02-28 22:00,55.73,48.2,22,1,2,0,none,0,,0.0,,
2023-02-28 23:00,40.3,32.3,23,1,2,0,none,0,,0.0,,
2023-03-01 00:00,23.9,64.4,0,2,3,0,none,0,,0.0,,
2023-03-01 01:00,23.8,53.5,1,2,3,0,none,0,,0.0,,
2023-03-01 02:00,31.5,66.4,2,2,3,0,none,0,,0.0,,
2023-03-01 03:00,24.36,68.3,3,2,3,0,none,0,,0.0,,
2023-03-01 04:00,18.93,56.8,4,2,3,0,none,0,,0.0,,
2023-03-01 05:00,20.33,63.9,5,2,3,0,none,0,,0.0,,
2023-03-01 06:00,65.61,56.3,6,2,3,0,none,0,,0.0,,
2023-03-01 07:00,76.65,51.5,7,2,3,0,none,0,,0.0,,
2023-03-01 08:00,87.84,51.4,8,2,3,0,none,0,,0.0,,
2023-03-01 09:00,103.33,51.7,9,2,3,0,none,0,,0.0,,
2023-03-01 10:00,90.88,48.4,10,2,3,0,none,0,,0.0,,
2023-03-01 11:00,87.95,62.3,11,2,3,0,none,0,,0.0,,
2023-03-01 12:00,89.08,50.7,12,2,3,0,none,0,,0.0,,
2023-03-01 13:00,90.78,62.1,13,2,3,0,none,0,,0.0,,
2023-03-01 14:00,91.94,51.8,14,2,3,0,none,0,,0.0,,
2023-03-01 15:00,92.73,48.4,15,2,3,0,none,0,,0.0,,
2023-03-01 16:00,88.77,57.5,16,2,3,0,none,0,,0.0,,
2023-03-01 17:00,101.45,50.0,17,2,3,0,none,0,,0.0,,
2023-03-01 18:00,114.92,58.2,18,2,3,0,none,0,,0.0,,
2023-03-01 19:00,116.83,51.2,19,2,3,0,none,0,,0.0,,
2023-03-01 20:00,117.66,42.5,20,2,3,0,none,0,,0.0,,
2023-03-01 21:00,76.36,54.8,21,2,3,0,none,0,,0.0,,
2023-03-01 22:00,62.33,49.4,22,2,3,0,none,0,,0.0,,
2023-03-01 23:00,49.25,56.8,23,2,3,0,none,0,,0.0,,
2023-03-02 00:00,16.52,41.6,0,3,3,0,none,0,,0.0,,
2023-03-02 01:00,26.83,51.4,1,3,3,0,none,0,,0.0,,
2023-03-02 02:00,23.0,38.5,2,3,3,0,none,0,,0.0,,
2023-03-02 03:00,30.55,51.8,3,3,3,0,none,0,,0.0,,
2023-03-02 04:00,26.53,52.7,4,3,3,0,none,0,,0.0,,
2023-03-02 05:00,16.48,55.8,5,3,3,0,none,0,,0.0,,
2023-03-02 06:00,70.86,59.6,6,3,3,0,none,0,,0.0,,
2023-03-02 07:00,95.7,58.0,7,3,3,0,none,0,,0.0,,
2023-03-02 08:00,96.9,42.5,8,3,3,0,none,0,,0.0,,
2023-03-02 09:00,101.15,53.3,9,3,3,0,none,0,,0.0,,
2023-03-02 10:00,88.3,54.7,10,3,3,0,none,0,,0.0,,
2023-03-02 11:00,91.32,51.6,11,3,3,0,none,0,,0.0,,
2023-03-02 12:00,93.0,45.9,12,3,3,0,none,0,,0.0,,
2023-03-02 13:00,85.48,52.5,13,3,3,0,none,0,,0.0,,
2023-03-02 14:00,95.03,52.3,14,3,3,0,none,0,,0.0,,
2023-03-02 15:00,91.43,51.8,15,3,3,0,none,0,,0.0,,
2023-03-02 16:00,93.03,50.6,16,3,3,0,none,0,,0.0,,
2023-03-02 17:00,112.39,59.1,17,3,3,0,none,0,,0.0,,
2023-03-02 18:00,112.67,53.9,18,3,3,0,none,0,,0.0,,
2023-03-02 19:00,120.18,55.6,19,3,3,0,none,0,,0.0,,
2023-03-02 20:00,122.98,50.7,20,3,3,0,none,0,,0.0,,
2023-03-02 21:00,79.74,53.8,21,3,3,0,none,0,,0.0,,
2023-03-02 22:00,66.01,55.6,22,3,3,0,none,0,,0.0,,
2023-03-02 23:00,50.86,54.3,23,3,3,0,none,0,,0.0,,
2023-03-03 00:00,28.94,64.5,0,4,3,0,none,0,,0.0,,
2023-03-03 01:00,23.18,60.2,1,4,3,0,none,0,,0.0,,
2023-03-03 02:00,28.82,49.7,2,4,3,0,none,0,,0.0,,
2023-03-03 03:00,30.89,60.3,3,4,3,0,none,0,,0.0,,
2023-03-03 04:00,24.08,51.4,4,4,3,0,none,0,,0.0,,
2023-03-03 05:00,23.43,45.2,5,4,3,0,none,0,,0.0,,
2023-03-03 06:00,68.13,61.0,6,4,3,0,none,0,,0.0,,
2023-03-03 07:00,79.24,58.8,7,4,3,0,none,0,,0.0,,
2023-03-03 08:00,85.41,56.9,8,4,3,0,none,0,,0.0,,
2023-03-03 09:00,88.04,55.5,9,4,3,0,none,0,,0.0,,
2023-03-03 10:00,83.48,53.9,10,4,3,0,none,0,,0.0,,
2023-03-03 11:00,93.11,62.2,11,4,3,0,none,0,,0.0,,
2023-03-03 12:00,96.08,57.8,12,4,3,0,none,0,,0.0,,
2023-03-03 13:00,96.99,49.3,13,4,3,0,none,0,,0.0,,
2023-03-03 14:00,89.05,60.6,14,4,3,0,none,0,,0.0,,
2023-03-03 15:00,85.57,61.8,15,4,3,0,none,0,,0.0,,
2023-03-03 16:00,87.57,50.1,16,4,3,0,none,0,,0.0,,
2023-03-03 17:00,100.77,51.8,17,4,3,0,none,0,,0.0,,
2023-03-03 18:00,108.96,62.3,18,4,3,0,none,0,,0.0,,
2023-03-03 19:00,112.72,57.1,19,4,3,0,none,0,,0.0,,
2023-03-03 20:00,121.08,44.1,20,4,3,0,none,0,,0.0,,
2023-03-03 21:00,79.73,43.5,21,4,3,0,none,0,,0.0,,
2023-03-03 22:00,72.95,46.8,22,4,3,0,none,0,,0.0,,
2023-03-03 23:00,50.42,60.5,23,4,3,0,none,0,,0.0,,
2023-03-04 00:00,15.36,62.6,0,5,3,1,none,0,,0.0,,
2023-03-04 01:00,19.55,58.3,1,5,3,1,none,0,,0.0,,
2023-03-04 02:00,23.84,56.6,2,5,3,1,none,0,,0.0,,
2023-03-04 03:00,19.9,59.4,3,5,3,1,none,0,,0.0,,
2023-03-04 04:00,14.91,45.1,4,5,3,1,none,0,,0.0,,
2023-03-04 05:00,19.12,54.3,5,5,3,1,none,0,,0.0,,
2023-03-04 06:00,62.15,48.2,6,5,3,1,none,0,,0.0,,
2023-03-04 07:00,62.41,64.1,7,5,3,1,none,0,,0.0,,
2023-03-04 08:00,66.65,55.4,8,5,3,1,none,0,,0.0,,
2023-03-04 09:00,75.31,49.3,9,5,3,1,none,0,,0.0,,
2023-03-04 10:00,62.53,56.5,10,5,3,1,none,0,,0.0,,
2023-03-04 11:00,66.88,57.0,11,5,3,1,none,0,,0.0,,
2023-03-04 12:00,64.06,43.6,12,5,3,1,none,0,,0.0,,
2023-03-04 13:00,75.05,52.5,13,5,3,1,none,0,,0.0,,
2023-03-04 14:00,62.16,58.3,14,5,3,1,none,0,,0.0,,
2023-03-04 15:00,61.31,57.9,15,5,3,1,none,0,,0.0,,
2023-03-04 16:00,65.62,61.5,16,5,3,1,none,0,,0.0,,
2023-03-04 17:00,84.05,54.4,17,5,3,1,none,0,,0.0,,
2023-03-04 18:00,76.91,47.3,18,5,3,1,none,0,,0.0,,
2023-03-04 19:00,90.4,51.5,19,5,3,1,none,0,,0.0,,
2023-03-04 20:00,78.67,45.9,20,5,3,1,none,0,,0.0,,
2023-03-04 21:00,62.21,52.3,21,5,3,1,none,0,,0.0,,
2023-03-04 22:00,46.9,62.2,22,5,3,1,none,0,,0.0,,
2023-03-04 23:00,42.12,52.5,23,5,3,1,none,0,,0.0,,
2023-03-05 00:00,17.2,43.8,0,6,3,1,none,0,,0.0,,
2023-03-05 01:00,20.55,56.1,1,6,3,1,none,0,,0.0,,
2023-03-05 02:00,18.89,51.9,2,6,3,1,none,0,,0.0,,
2023-03-05 03:00,16.12,40.1,3,6,3,1,none,0,,0.0,,
2023-03-05 04:00,14.82,57.7,4,6,3,1,none,0,,0.0,,
2023-03-05 05:00,20.54,55.4,5,6,3,1,none,0,,0.0,,
2023-03-05 06:00,53.18,52.9,6,6,3,1,none,0,,0.0,,
2023-03-05 07:00,59.17,49.2,7,6,3,1,none,0,,0.0,,
2023-03-05 08:00,68.13,58.7,8,6,3,1,none,0,,0.0,,
2023-03-05 09:00,75.9,51.5,9,6,3,1,none,0,,0.0,,
2023-03-05 10:00,59.3,59.3,10,6,3,1,none,0,,0.0,,
2023-03-05 11:00,66.15,62.0,11,6,3,1,none,0,,0.0,,
2023-03-05 12:00,72.29,57.6,12,6,3,1,none,0,,0.0,,
2023-03-05 13:00,64.66,46.8,13,6,3,1,none,0,,0.0,,
2023-03-05 14:00,64.36,53.3,14,6,3,1,none,0,,0.0,,
2023-03-05 15:00,64.07,65.4,15,6,3,1,none,0,,0.0,,
2023-03-05 16:00,68.32,51.7,16,6,3,1,none,0,,0.0,,
2023-03-05 17:00,77.17,47.8,17,6,3,1,none,0,,0.0,,
2023-03-05 18:00,81.17,56.9,18,6,3,1,none,0,,0.0,,
2023-03-05 19:00,84.13,54.4,19,6,3,1,none,0,,0.0,,
2023-03-05 20:00,91.29,45.9,20,6,3,1,none,0,,0.0,,
2023-03-05 21:00,60.07,65.5,21,6,3,1,none,0,,0.0,,
2023-03-05 22:00,51.52,56.4,22,6,3,1,none,0,,0.0,,
2023-03-05 23:00,44.31,47.4,23,6,3,1,none,0,,0.0,,
2023-03-06 00:00,31.53,56.2,0,0,3,0,none,0,,0.0,,
2023-03-06 01:00,32.27,50.6,1,0,3,0,none,0,,0.0,,
2023-03-06 02:00,27.21,59.7,2,0,3,0,none,0,,0.0,,
2023-03-06 03:00,24.01,56.4,3,0,3,0,none,0,,0.0,,
2023-03-06 04:00,25.56,62.2,4,0,3,0,none,0,,0.0,,
2023-03-06 05:00,20.53,43.2,5,0,3,0,none,0,,0.0,,
2023-03-06 06:00,71.24,53.9,6,0,3,0,none,0,,0.0,,
2023-03-06 07:00,84.88,54.7,7,0,3,0,none,0,,0.0,,
2023-03-06 08:00,90.57,43.3,8,0,3,0,none,0,,0.0,,
2023-03-06 09:00,103.04,44.1,9,0,3,0,none,0,,0.0,,
2023-03-06 10:00,91.68,54.4,10,0,3,0,none,0,,0.0,,
2023-03-06 11:00,95.12,49.8,11,0,3,0,none,0,,0.0,,
2023-03-06 12:00,92.33,61.3,12,0,3,0,none,0,,0.0,,
2023-03-06 13:00,92.32,54.2,13,0,3,0,none,0,,0.0,,
2023-03-06 14:00,93.42,50.8,14,0,3,0,none,0,,0.0,,
2023-03-06 15:00,94.28,64.9,15,0,3,0,none,0,,0.0,,
