timestamp,demand_kwh,temperature_f,hour,day_of_week,month,is_weekend,event_type,source,augmentation_scenario,generation_prompt
2023-02-17 22:00,65.8,27.0,22,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-17 23:00,57.91,21.8,23,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 00:00,38.44,32.7,0,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 01:00,17.2,23.7,1,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 02:00,23.4,25.5,2,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 03:00,30.46,22.4,3,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 04:00,22.37,27.4,4,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 05:00,26.37,26.3,5,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 06:00,59.14,27.3,6,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 07:00,53.44,20.3,7,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 08:00,80.89,27.5,8,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 09:00,85.14,27.1,9,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 10:00,75.82,21.2,10,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 11:00,77.54,14.2,11,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 12:00,78.39,26.7,12,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 13:00,75.6,21.8,13,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 14:00,70.52,6.7,14,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 15:00,78.33,25.0,15,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 16:00,74.55,24.9,16,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 17:00,82.4,18.3,17,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 18:00,97.08,28.9,18,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 19:00,88.24,26.9,19,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 20:00,106.66,12.1,20,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 21:00,55.61,19.4,21,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 22:00,49.89,28.6,22,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-18 23:00,44.54,29.6,23,5,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 00:00,13.42,29.7,0,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 01:00,26.67,29.8,1,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 02:00,23.78,19.0,2,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 03:00,19.65,11.4,3,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 04:00,15.94,16.3,4,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 05:00,30.61,16.1,5,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 06:00,62.45,18.1,6,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 07:00,53.92,18.7,7,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 08:00,79.4,15.4,8,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 09:00,73.14,23.1,9,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 10:00,74.59,22.0,10,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 11:00,78.15,31.6,11,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 12:00,67.24,20.8,12,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 13:00,77.34,22.1,13,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 14:00,67.8,16.9,14,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 15:00,74.75,20.9,15,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 16:00,65.74,23.8,16,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 17:00,82.76,18.6,17,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 18:00,92.95,28.5,18,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 19:00,84.72,10.3,19,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 20:00,91.85,16.3,20,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 21:00,58.65,23.1,21,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 22:00,46.22,19.6,22,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-19 23:00,36.5,23.8,23,6,2,1,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 00:00,30.18,14.3,0,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 01:00,25.45,15.6,1,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 02:00,36.44,34.5,2,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 03:00,26.88,13.4,3,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 04:00,25.79,28.4,4,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 05:00,32.78,26.1,5,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 06:00,74.13,14.8,6,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 07:00,85.64,31.1,7,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 08:00,107.72,22.8,8,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 09:00,104.12,24.4,9,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 10:00,106.32,27.4,10,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 11:00,99.69,23.0,11,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 12:00,100.59,16.8,12,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 13:00,99.38,25.4,13,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 14:00,98.01,30.1,14,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 15:00,94.84,23.3,15,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 16:00,96.38,21.7,16,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 17:00,110.77,24.0,17,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 18:00,117.28,19.4,18,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 19:00,120.13,23.4,19,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 20:00,136.91,32.8,20,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 21:00,89.26,8.9,21,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 22:00,75.64,20.9,22,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-20 23:00,54.3,25.6,23,0,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 00:00,23.06,20.4,0,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 01:00,22.18,19.2,1,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 02:00,20.91,20.3,2,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 03:00,36.91,24.5,3,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 04:00,25.6,17.5,4,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 05:00,30.85,26.9,5,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 06:00,82.25,24.9,6,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 07:00,82.04,23.9,7,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 08:00,100.68,28.0,8,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 09:00,108.15,15.7,9,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 10:00,96.71,30.7,10,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 11:00,109.42,31.4,11,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 12:00,94.81,19.6,12,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 13:00,103.78,26.2,13,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 14:00,107.4,23.9,14,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 15:00,97.6,17.9,15,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 16:00,108.45,19.6,16,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 17:00,113.4,32.6,17,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 18:00,123.34,16.2,18,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 19:00,130.95,16.2,19,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 20:00,128.9,22.2,20,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 21:00,85.89,24.0,21,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 22:00,75.57,18.3,22,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-21 23:00,58.85,16.0,23,1,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 00:00,21.55,18.1,0,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 01:00,34.66,25.3,1,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 02:00,32.95,30.3,2,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 03:00,23.43,20.8,3,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 04:00,27.5,14.1,4,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 05:00,31.04,43.9,5,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 06:00,69.04,14.2,6,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 07:00,94.3,24.6,7,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 08:00,99.12,23.2,8,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 09:00,111.21,23.2,9,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 10:00,88.34,24.8,10,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 11:00,90.17,23.5,11,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 12:00,113.71,22.9,12,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 13:00,94.18,19.4,13,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 14:00,104.26,26.4,14,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 15:00,99.58,23.6,15,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 16:00,88.5,36.4,16,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 17:00,109.78,21.2,17,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 18:00,112.18,22.9,18,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 19:00,127.65,21.1,19,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 20:00,139.91,30.0,20,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 21:00,81.89,17.5,21,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 22:00,63.62,19.1,22,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-22 23:00,55.14,19.7,23,2,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 00:00,24.41,33.6,0,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 01:00,26.14,15.5,1,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 02:00,35.3,28.9,2,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 03:00,20.14,14.5,3,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 04:00,25.92,33.9,4,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 05:00,32.69,16.4,5,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 06:00,76.03,9.4,6,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 07:00,92.14,24.0,7,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 08:00,97.68,16.9,8,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 09:00,114.85,11.1,9,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 10:00,95.13,20.7,10,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 11:00,101.84,14.4,11,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 12:00,100.81,27.3,12,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 13:00,89.38,22.8,13,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 14:00,101.35,18.1,14,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 15:00,96.62,39.4,15,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 16:00,109.5,29.4,16,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 17:00,126.42,20.7,17,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 18:00,120.58,20.9,18,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 19:00,135.11,25.3,19,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 20:00,127.32,28.0,20,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 21:00,88.53,14.8,21,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 22:00,69.82,20.2,22,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-23 23:00,53.18,26.7,23,3,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 00:00,23.89,21.3,0,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 01:00,15.62,28.2,1,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 02:00,25.88,19.5,2,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 03:00,21.09,30.7,3,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 04:00,29.87,9.5,4,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 05:00,23.9,22.2,5,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 06:00,80.33,21.0,6,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 07:00,77.1,26.1,7,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 08:00,108.41,30.7,8,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 09:00,109.64,28.4,9,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 10:00,97.47,20.5,10,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 11:00,101.79,26.7,11,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 12:00,104.1,18.7,12,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 13:00,105.36,24.2,13,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 14:00,102.27,27.0,14,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 15:00,104.31,19.2,15,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 16:00,99.01,26.4,16,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
2023-02-24 17:00,115.51,28.6,17,4,2,0,none,synthetic,cold_snap,"Simulate an unexpected cold snap: temperature drops 20°F below seasonal average, demand increases due to battery heating needs."
