site_id,site_name,month,month_name,population,ev_penetration_pct,has_university,avg_income_k,climate_zone,source_avg_daily_demand_kwh,predicted_kwh,transfer_ratio,full_response
ERI_001,Erie - Peach St Station,2,February,94000,3.8,0,36,lake_effect,1447.11,,,"To estimate the average daily EV charging demand for the Erie - Peach St Station in February, we need to consider several factors, including the reference site (State College, PA) and the unique characteristics of the target site.

### Step 1: Reference Site Data
- **State College, PA**: 
  - Population: 42,000
  - EV penetration: 8.2%
  - Average daily demand: 1447.1 kWh
  - Month: February
  - Average temperature: 42.5°F

### Step 2: Target Site Characteristics
- **Erie, PA**:
  - Largest city in northwestern PA
  - Lake-effect snow in winter (heavy snowfall, cold temperatures)
  - Tourism spikes in summer (Presque Isle State Park)
  - Lower income and EV adoption than central PA
  - Industrial shift-work patterns

### Step 3: Apply Lake-Effect Winter Penalty
- Lake-effect snow in Erie causes **significant battery range reduction** in winter, leading to **range anxiety**.
- The transfer guidance specifies a **-15% demand penalty** for December–February due to this effect.

### Step 4: Adjust for EV Penetration
- State College has an EV penetration of 8.2%.
- Erie has **lower EV adoption** than central PA, so we assume a **lower EV penetration rate**. Let's estimate it at **6.5%** (a reasonable assumption based on lower income and EV adoption).

### Step 5: Estimate Daily Demand for Erie
- First, estimate the **total daily electricity demand** for Erie based on population and EV penetration.
- Let’s assume Erie has a **population of 120,000** (a reasonable estimate for the largest city in northwestern PA).
- Total daily electricity demand for Erie:  
  $ 120,000 \times \text{average electricity consumption per person} $

  However, since we are focusing on **EV charging demand**, we can use the **EV penetration rate** to estimate this.

- For State College, EV demand is 8.2% of total demand.  
  For Erie, we estimate EV demand at 6.5% of total demand.

- But we need to adjust for the **lake-effect winter penalty** of -15% on demand.

### Step 6: Apply Adjustments
- First, estimate the **EV demand for Erie** based on population and EV penetration:
  $$
  \text{Erie EV demand} = 120,000 \times 0.065 = 7,800 \text{ EVs}
  $$
- Assuming an average daily charging demand per EV is similar to State College (1447.1 kWh / 42,000 people = ~"
ERI_001,Erie - Peach St Station,3,March,94000,3.8,0,36,lake_effect,1646.98,1482.3,0.899,"To estimate the average daily EV charging demand for the Erie - Peach St Station in March, we need to consider several factors based on the reference site (State College, PA) and the unique characteristics of the target site.

### Step 1: Base Demand from Reference Site
The reference site (State College, PA) has an average daily demand of **1647.0 kWh** in March.

### Step 2: Apply Lake-Effect Winter Penalty
The target site (Erie) experiences heavy lake-effect snow in winter, which reduces EV range and increases range anxiety. This leads to a **-15% demand penalty** during December–February. Since March is outside this period, we do not apply this penalty.

### Step 3: Consider Seasonal Variations
March is not a summer month, so we do not apply the summer tourism boost (Jul-Aug). Therefore, we do not adjust the demand for tourism.

### Step 4: Adjust for Income and EV Adoption
The target site has **lower income and EV adoption** than State College. This suggests that the EV charging demand is likely **lower** than the reference site. However, we do not have specific data to quantify this difference, so we will assume a moderate adjustment based on the general trend of lower EV penetration.

### Step 5: Adjust for Industrial Shift-Work Patterns
The target site has **industrial shift-work patterns**, which may lead to **higher demand during certain hours**. However, the question asks for **average daily demand**, so we will assume that the overall average is not significantly different from the reference site unless there is a clear indication otherwise.

### Step 6: Final Estimate
Given that March is not a winter month with lake-effect snow, and there is no summer tourism boost, we will assume that the average daily demand is **similar to the reference site**, but slightly **lower** due to lower EV adoption.

Let’s estimate a **10% reduction** in demand due to lower EV adoption.

$$
\text{Estimated Demand} = 1647.0 \times (1 - 0.10) = 1647.0 \times 0.90 = 1482.3 \, \text{kWh}
$$

### Final Answer
>>DEMAND: 1482.3  
>>RATIO: 0.899"
ERI_001,Erie - Peach St Station,4,April,94000,3.8,0,36,lake_effect,1616.54,953.7,0.59,"To estimate the average daily EV charging demand for the Erie - Peach St Station in April, we need to consider several factors that differ between the reference site (State College, PA) and the target site (Erie, PA).

### Step 1: Base Demand from State College
The reference site (State College, PA) has an average daily demand of **1616.5 kWh** in April.

### Step 2: Adjust for Climate and Seasonality
Erie is in a region with **heavy lake-effect snow** in winter, which causes **battery range reduction** and **range anxiety**, leading to **lower EV charging demand**. However, this is **not applicable in April**, as it is not winter. April is a **spring month**, and lake-effect snow is less severe. Therefore, we do **not apply the -15% winter penalty** for April.

### Step 3: Adjust for Tourism
Erie has **tourism spikes in summer** (July and August), but April is not a peak tourism month. Therefore, we **do not apply the summer tourism boost**.

### Step 4: Adjust for Demographics and EV Adoption
Erie has **lower income and EV adoption** than State College. This suggests that the **EV penetration rate is lower**, which would result in **lower EV charging demand**. Since EV penetration in State College is **8.2%**, and Erie has **lower EV adoption**, we expect the **daily demand to be lower** than State College.

### Step 5: Estimate the Ratio
Given that Erie has **lower EV adoption** and **different demographics**, we estimate that the **EV charging demand in Erie is about 60% of that in State College**. This is a reasonable estimate based on the lower income and EV adoption rates.

### Step 6: Calculate the Estimated Demand
Using the ratio of **0.59**, we calculate:

$$
\text{Estimated Demand} = 1616.5 \times 0.59 = 953.735 \, \text{kWh}
$$

### Final Estimate
We round to one decimal place, so the estimated average daily EV charging demand is **953.7 kWh**.

>>DEMAND: 953.7
>>RATIO: 0.59"
ERI_001,Erie - Peach St Station,5,May,94000,3.8,0,36,lake_effect,1652.46,,,"To estimate the average daily EV charging demand for the Erie - Peach St Station in May, we need to consider several factors that differentiate it from the reference site in State College, PA.

### Step 1: Base Demand from State College
The reference site in State College, PA has an average daily demand of **1652.5 kWh** in May.

### Step 2: Consider Regional Differences
Erie is a larger city in northwestern PA, but it has **lower income and EV adoption** than State College. This suggests that the EV penetration rate in Erie is likely **lower than 8.2%**. However, since we are estimating for May, which is not winter, we don't need to apply the **-15% winter penalty**.

### Step 3: Consider Seasonal Factors
May is not a summer or winter month, so we don't need to apply the **summer tourism boost** or **winter range anxiety penalty**. However, we should consider that Erie may have **different temperature patterns** than State College. The average temperature in Erie in May is likely **lower than 76.6°F**, which could slightly reduce battery range and thus reduce demand. However, since May is not winter, this effect is likely **mild**.

### Step 4: Adjust for EV Penetration
Since Erie has **lower EV adoption** than State College, we need to adjust the demand accordingly. Let's assume that the EV penetration in Erie is **7.5%**, which is slightly lower than the 8.2% in State College.

### Step 5: Calculate Adjusted Demand
We can estimate the demand for Erie by adjusting the State College demand based on the difference in EV penetration:

- State College EV penetration: 8.2%
- Erie EV penetration: 7.5%
- Difference: 0.7%

To adjust the demand, we can use the following formula:

$$
\text{Erie Demand} = \text{State College Demand} \times \left( \frac{\text{Erie EV Penetration}}{\text{State College EV Penetration}} \right)
$$

$$
\text{Erie Demand} = 1652.5 \times \left( \frac{7.5}{8.2} \right) \approx 1652.5 \times 0.9146 \approx 1511.3
$$

### Step 6: Final Estimate
After considering the lower EV penetration and other regional factors, the estimated average daily EV charging demand for Erie - Peach St Station in May is approximately **1511.3 kWh**.

### Final Calculation
- **DEMAND**: 1511.3
- **RATIO**: 1511.3 / 1652.5 ≈ 0.9"
ERI_001,Erie - Peach St Station,6,June,94000,3.8,0,36,lake_effect,1948.74,1473.4,0.756,"To estimate the average daily EV charging demand for the Erie - Peach St Station in June, we need to consider several factors that differ from the reference site in State College, PA.

### Step 1: Understand the reference site
- **State College, PA**: A university town with a population of 42,000, EV penetration of 8.2%.
- **June**: Average daily demand is 1948.7 kWh, with an average peak hourly demand of 132.7 kWh.
- **Average temperature**: 80.0°F.

### Step 2: Understand the target site
- **Erie, PA**: Largest city in northwestern PA.
- **Climate**: Lake-effect snow in winter, cold temperatures in winter, which reduces battery range and causes range anxiety. However, we are focusing on **June**, which is a summer month.
- **Tourism**: Presque Isle State Park is a major tourist attraction in summer, which could increase EV charging demand.
- **EV adoption**: Lower than State College due to lower income and different demographics.
- **Industrial shift-work patterns**: May affect charging demand, but we are focusing on average daily demand.

### Step 3: Apply adjustments
- **Summer tourism boost (July–August)**: Since we are looking at June, which is just before the peak summer tourism months, we can assume a moderate increase in demand.
- **No lake-effect penalty**: Since we are in June, the lake-effect snow is not a factor.
- **Lower EV adoption**: The target site has lower EV penetration than State College, so we expect lower demand.

### Step 4: Estimate the demand
- **State College average daily demand**: 1948.7 kWh.
- **Lower EV adoption**: Assume 70% of State College's EV penetration (since the target site has lower EV adoption).
- **Summer tourism boost**: Assume a 10% increase due to tourism.

So, the estimated average daily demand for Erie - Peach St Station in June is:

$$
\text{Demand} = 1948.7 \times 0.7 \times 1.1 = 1473.4 \, \text{kWh}
$$

### Step 5: Calculate the ratio
$$
\text{Ratio} = \frac{1473.4}{1948.7} \approx 0.756
$$

>>DEMAND: 1473.4
>>RATIO: 0.756"
ERI_001,Erie - Peach St Station,7,July,94000,3.8,0,36,lake_effect,1889.59,1847.1,0.98,"To estimate the average daily EV charging demand for the Erie - Peach St Station in July, we need to adjust the demand from the reference site (State College, PA) based on the unique characteristics of the target site.

### Step 1: Start with the reference site data
- **State College, PA (reference site):** Average daily demand = 1889.6 kWh

### Step 2: Adjust for summer tourism boost
The target site (Erie) experiences a tourism spike in July and August due to Presque Isle State Park. This suggests that the average daily demand may be higher than the reference site during this time. We will apply a **summer tourism boost factor**. Based on the reference site's data and the nature of the target site, we estimate a **15% increase** in demand due to tourism.

- **Adjusted demand for summer tourism boost:**  
  1889.6 kWh × 1.15 = 2173.04 kWh

### Step 3: Adjust for climate and battery range
The target site experiences cold temperatures in winter, but we are focusing on July, which is a summer month. However, the lake-effect snow in winter can reduce battery range, which may affect EV adoption. Since we are focusing on July, we do not apply the winter penalty. However, the target site has **lower income and EV adoption** than State College, which may result in **lower demand**.

To account for this, we apply a **reduction factor** of **0.85** to the adjusted demand from the tourism boost.

- **Final adjusted demand:**  
  2173.04 kWh × 0.85 = 1847.084 kWh

### Step 4: Final estimate
The estimated average daily EV charging demand for Erie - Peach St Station in July is approximately **1847.08 kWh**.

### Step 5: Calculate the ratio
- **Ratio = Target demand / Reference demand**  
  = 1847.08 / 1889.6 ≈ 0.977

### Final Answer:
>>DEMAND: 1847.1
>>RATIO: 0.98"
ERI_001,Erie - Peach St Station,8,August,94000,3.8,0,36,lake_effect,1947.25,2044.56,1.05,"To estimate the average daily EV charging demand for the Erie - Peach St Station in August, we need to adjust the State College data based on the unique characteristics of the target site.

### Step 1: Start with the State College data
- **State College, PA (reference site):** Average daily demand = 1947.2 kWh

### Step 2: Adjust for summer tourism boost
- The target site (Erie) experiences a **summer tourism boost** in July and August due to Presque Isle State Park.
- This suggests that the average daily demand in Erie may be **higher** than in State College during these months.

### Step 3: Adjust for lake-effect snow and cold temperatures (winter penalty)
- However, the question specifically asks for **August**, which is **summer** in Erie.
- Lake-effect snow is more significant in **winter**, so the **winter penalty** does **not** apply in August.
- Therefore, we **do not** apply the -15% winter penalty in this case.

### Step 4: Adjust for lower EV adoption and income
- The target site has **lower EV adoption** and **lower income** than State College.
- This suggests that the average daily demand in Erie may be **lower** than in State College.

### Step 5: Apply a reasonable adjustment factor
- Since Erie has **summer tourism** but also **lower EV adoption**, we need to **balance** these factors.
- A reasonable assumption is that the **summer tourism boost** may increase demand by **10%**, but the **lower EV adoption** may reduce demand by **5%**.
- Net adjustment: **+5%** (10% increase from tourism, 5% decrease from lower adoption).

### Step 6: Calculate the adjusted demand
- State College demand = 1947.2 kWh
- Adjusted demand for Erie = 1947.2 × 1.05 = **2044.56 kWh**

### Step 7: Calculate the ratio
- Ratio = 2044.56 / 1947.2 ≈ **1.05**

### Final Answer:
>>DEMAND: 2044.56
>>RATIO: 1.05"
ERI_001,Erie - Peach St Station,9,September,94000,3.8,0,36,lake_effect,1680.63,,,"To estimate the average daily EV charging demand for the Erie - Peach St Station in September, we need to consider several factors that differ between the reference site (State College, PA) and the target site (Erie, PA).

### Step 1: Understand the reference site
- **State College, PA** is a university town with a population of 42,000 and an EV penetration rate of 8.2%.
- In September, the average daily demand is **1680.6 kWh**.
- The average peak hourly demand is **114.7 kWh**.
- The average temperature is **55.1°F**, which is relatively mild and not extreme.

### Step 2: Understand the target site
- **Erie, PA** is the largest city in northwestern PA.
- It experiences **heavy lake-effect snow and cold temperatures**, especially in winter, which reduces battery range and may lead to **range anxiety**.
- However, the question is about **September**, which is not the winter season (Dec-Feb), so the **-15% demand penalty** due to lake-effect snow does not apply in September.
- **Tourism** spikes in **July and August**, but September is not a peak tourism month, so we do not add a tourism boost.
- Erie has **lower income and EV adoption** than State College, which suggests **lower EV penetration**.
- The **industrial shift-work patterns** may lead to **flattened event spikes**, but this is not a major factor in September.

### Step 3: Adjust for EV penetration
- State College has an EV penetration of **8.2%**.
- Erie has **lower EV adoption**, so we assume a lower EV penetration rate. Let's estimate it at **6.5%** (a reasonable assumption based on lower income and EV adoption).

### Step 4: Adjust for temperature
- In September, the temperature in Erie is likely similar to State College (around 55°F), so no significant temperature adjustment is needed.

### Step 5: Estimate the average daily demand
- The average daily demand in State College is **1680.6 kWh**.
- The EV penetration in Erie is **6.5%**, compared to **8.2%** in State College.
- The ratio of EV penetration is **6.5 / 8.2 ≈ 0.7927**.
- Therefore, the estimated average daily demand in Erie is:
  $$
  1680.6 \times 0.7927 ≈ 1332.3 \text{ kWh}
  $$

### Final Estimate
- **DEMAND**: 1332.3 kWh
- **RATIO**: 1332.3 / 1680.6 ≈ 0.7"
ERI_001,Erie - Peach St Station,10,October,94000,3.8,0,36,lake_effect,1660.35,1419.6,0.855,"To estimate the average daily EV charging demand for the Erie - Peach St Station in October, we need to consider several factors based on the reference site (State College, PA) and the unique characteristics of the target site.

### Step 1: Base Demand from Reference Site
The reference site (State College, PA) has an average daily demand of **1660.4 kWh** in October.

### Step 2: Adjust for Climate Effects
The target site (Erie, PA) experiences **lake-effect snow** in winter, which causes **range anxiety** and reduces EV charging demand. Since October is not in the peak winter months (December–February), the **-15% winter penalty** does not apply directly. However, we can still consider a **moderate climate adjustment** due to colder temperatures. Since the average temperature in Erie is likely lower than in State College, we estimate a **10% reduction** in demand due to colder weather.

### Step 3: Adjust for Tourism and Income
Erie has **lower EV adoption** and **lower income** compared to State College. This means the EV penetration rate is likely lower. Additionally, while tourism spikes in summer (July–August), October is not a peak tourism month. Therefore, we estimate a **5% reduction** in demand due to lower EV adoption and income levels.

### Step 4: Apply Adjustments
- Base demand: 1660.4 kWh
- Climate adjustment (10% reduction): 1660.4 × 0.90 = 1494.36 kWh
- Income/ev adoption adjustment (5% reduction): 1494.36 × 0.95 = **1419.64 kWh**

### Step 5: Final Estimate
The estimated average daily EV charging demand for Erie - Peach St Station in October is **1419.64 kWh**.

### Step 6: Calculate Ratio
Ratio = 1419.64 / 1660.4 ≈ **0.855**

>>DEMAND: 1419.6
>>RATIO: 0.855"
ERI_001,Erie - Peach St Station,11,November,94000,3.8,0,36,lake_effect,1684.24,1288.41,0.765,"To estimate the average daily EV charging demand for the Erie - Peach St Station in November, we need to consider several factors based on the provided information:

1. **Base Demand**: The reference site (State College, PA) has an average daily demand of 1684.2 kWh in November. However, the target site (Erie) has lower EV adoption and income levels, so we expect lower demand.

2. **Lake-Effect Winter Penalty**: Erie experiences heavy lake-effect snow in winter, which reduces EV battery range and increases range anxiety. This leads to a -15% demand reduction during December–February. Since November is just before the peak of this penalty, we apply a 15% reduction to the base demand.

3. **Seasonal Adjustment**: The target site has lower EV adoption than State College, so we adjust the demand accordingly. Based on the description, we estimate that the EV penetration in Erie is lower than 8.2%, so we reduce the demand by an additional 10% to account for this.

Now, let's calculate the adjusted demand:

- Base demand (State College): 1684.2 kWh
- Apply -15% lake-effect penalty: 1684.2 × 0.85 = 1431.57 kWh
- Apply 10% reduction for lower EV adoption: 1431.57 × 0.90 = 1288.41 kWh

Therefore, the estimated average daily EV charging demand for Erie - Peach St Station in November is approximately 1288.41 kWh.

Now, calculate the ratio:

- Ratio = 1288.41 / 1684.2 ≈ 0.765

>>DEMAND: 1288.41
>>RATIO: 0.765"
ERI_001,Erie - Peach St Station,12,December,94000,3.8,0,36,lake_effect,1415.21,1202.9,0.85,"### Step 1: Understand the reference site
- **State College, PA**: A university town with a population of 42,000. EV penetration is 8.2%.
- **December**: Average daily demand is 1415.2 kWh, with an average peak hourly demand of 97.2 kWh.
- **Average temperature**: 30.0°F.

### Step 2: Understand the target site
- **Erie, PA**: Largest city in northwestern PA.
- **Climate**: Lake-effect snow in winter, leading to cold temperatures and reduced EV battery range.
- **Tourism**: Spikes in summer (July–August) due to Presque Isle State Park.
- **EV adoption**: Lower than State College due to lower income and industrial shift-work patterns.

### Step 3: Apply the transfer guidance
- **Winter penalty**: Apply a -15% demand reduction for December–February due to lake-effect snow and range anxiety.
- **Summer boost**: Not applicable for December.
- **Flatten event spikes**: Not relevant for December.

### Step 4: Adjust the reference demand
- The reference site (State College) has an average daily demand of 1415.2 kWh in December.
- Apply the -15% winter penalty:
  $$
  \text{Adjusted demand} = 1415.2 \times (1 - 0.15) = 1415.2 \times 0.85 = 1202.92 \, \text{kWh}
  $$

### Step 5: Adjust for EV adoption
- The target site (Erie) has lower EV adoption than State College.
- Since EV penetration is lower, we expect lower demand. However, the problem does not provide a specific EV penetration rate for Erie, so we assume the -15% winter penalty is the main adjustment.

### Step 6: Final estimate
- Based on the -15% winter penalty, the estimated average daily EV charging demand for Erie in December is **1202.92 kWh**.

### Step 7: Calculate the ratio
- Ratio = Target demand / State College demand
- $$
  \text{Ratio} = \frac{1202.92}{1415.2} \approx 0.85
  $$

>>DEMAND: 1202.9
>>RATIO: 0.85"
BET_001,Bethlehem - Main St Station,1,January,77000,7.4,1,52,humid_continental,1430.94,,,"To estimate the average daily EV charging demand for the Bethlehem - Main St Station in January, we need to adjust the data from the reference site (State College, PA) based on the differences between the two locations.

### Step 1: Understand the reference data
- **State College, PA (reference site):**
  - Population: 42,000
  - EV penetration: 8.2%
  - Average daily demand: 1430.9 kWh
  - Average peak hourly demand: 98.2 kWh
  - Average temperature: 33.6°F (January)

### Step 2: Understand the target site
- **Bethlehem - Main St Station (target site):**
  - Growing mid-size city in Lehigh Valley
  - Similar to State College but smaller in scale
  - Higher income corridor
  - Higher EV adoption (not specified, but implied to be higher than 8.2%)
  - SteelStacks arts venue causes weekend cultural event spikes in spring-fall
  - We are focusing on **January**, so the cultural event spikes are not relevant here

### Step 3: Apply transfer guidance
- **EV penetration:** Higher than State College (8.2%), so we assume a higher EV penetration rate. Let's assume 10% for the target site (a reasonable increase).
- **Event multiplier:** Apply 60% of PSU event multiplier for Lehigh events. Since we are not considering events in January, this multiplier is not directly applicable.
- **Weekend cultural event boost:** Not applicable in January.

### Step 4: Estimate the average daily demand
We can estimate the average daily demand using the formula:

$$
\text{Demand} = \text{Population} \times \text{EV penetration} \times \text{Average kWh per EV charge}
$$

However, since we don't have the average kWh per EV charge, we can use the reference data to estimate it.

From the reference site:
- Average daily demand = 1430.9 kWh
- Population = 42,000
- EV penetration = 8.2%

So, the average kWh per EV charge is:

$$
\frac{1430.9}{42,000 \times 0.082} \approx \frac{1430.9}{3444} \approx 0.415 \text{ kWh per EV charge}
$$

Now, apply this to the target site:
- Population: Let's assume the target site has a population of 35,000 (smaller than State College)
- EV penetration: 10% (higher than 8.2%)

$$
\text{Demand} = 35,000 \times 0.10 \times"
BET_001,Bethlehem - Main St Station,2,February,77000,7.4,1,52,humid_continental,1447.11,,,"To estimate the average daily EV charging demand for the Bethlehem - Main St Station in February, we need to adjust the data from the reference site (State College, PA) based on the differences between the two locations.

### Step 1: Understand the reference data
- **State College, PA**:
  - Population: 42,000
  - EV penetration: 8.2%
  - Average daily demand: 1447.1 kWh
  - Average peak hourly demand: 99.8 kWh
  - Average temperature: 42.5°F

### Step 2: Understand the target site
- **Bethlehem - Main St Station**:
  - Growing mid-size city in Lehigh Valley
  - Higher income corridor
  - Higher EV adoption (than State College)
  - Similar to State College in terms of academic event demand, but smaller scale
  - SteelStacks arts venue causes weekend cultural event spikes in spring-fall
  - February is not a peak season for cultural events, so no boost needed

### Step 3: Apply transfer guidance
- **EV penetration**: Higher than State College. Let's assume 10% (a reasonable increase from 8.2%).
- **Event multiplier**: Apply 60% of PSU event multiplier for Lehigh events. Since the reference site is State College, we assume the multiplier is similar to PSU, but we apply 60% of that. However, since the target site is not in a university town, we may not need to apply the event multiplier for academic events. But since the target site has similar academic event demand, we will apply 60% of the multiplier.
- **Weekend cultural event boost**: Not applicable in February.
- **Temperature**: February in Lehigh Valley is likely similar to State College (around 42.5°F), so no temperature adjustment needed.

### Step 4: Calculate the estimated average daily demand
We can estimate the daily demand using the formula:

$$
\text{Estimated Daily Demand} = \text{State College Daily Demand} \times \left( \frac{\text{Target EV Penetration}}{\text{State College EV Penetration}} \right)
$$

$$
\text{Estimated Daily Demand} = 1447.1 \times \left( \frac{10}{8.2} \right) = 1447.1 \times 1.2195 = 1767.3 \text{ kWh}
$$

### Step 5: Apply event multiplier (60% of PSU multiplier)
Since the target site has similar academic event demand, we apply 60% of the multiplier. However, since the multiplier is not given, we assume it is similar to State College. Therefore, we apply 60% of the multiplier, which is"
BET_001,Bethlehem - Main St Station,3,March,77000,7.4,1,52,humid_continental,1646.98,2898.7,1.76,"To estimate the average daily EV charging demand for the Bethlehem - Main St Station in March, we need to adjust the data from the reference site (State College, PA) based on the differences between the two locations.

### Step 1: Understand the reference data
- **State College, PA (reference site):**
  - Population: 42,000
  - EV penetration: 8.2%
  - Average daily demand: 1647.0 kWh
  - Average peak hourly demand: 112.3 kWh
  - Average temperature: 54.8°F
  - Month: March

### Step 2: Understand the target site
- **Bethlehem - Main St Station (target site):**
  - Growing mid-size city in Lehigh Valley
  - Similar to State College but smaller in scale
  - Higher income corridor
  - Higher EV adoption (not specified, but implied to be higher than 8.2%)
  - SteelStacks arts venue causes weekend cultural event spikes in spring-fall
  - March is within the spring-fall period, so weekend cultural event boost applies
  - Transfer guidance: Apply 60% of PSU event multiplier for Lehigh events

### Step 3: Apply transfer guidance
- **Event multiplier adjustment:** Since the target site has a cultural event boost (weekend spikes), we apply 60% of the PSU event multiplier. However, since the reference site (State College) does not have such events, we assume the multiplier is 1.0 for the reference site. Therefore, the target site will have a 60% increase in demand due to events.
- **EV penetration adjustment:** The target site has higher EV penetration than State College. Since the exact value is not given, we assume it is 10% higher than 8.2%, which is 9.02%.

### Step 4: Calculate the adjusted demand
- **State College demand:** 1647.0 kWh
- **EV penetration adjustment:** 1647.0 kWh × 1.10 = 1811.7 kWh
- **Event multiplier adjustment:** 1811.7 kWh × 1.60 = 2898.7 kWh

### Step 5: Final estimate
The estimated average daily EV charging demand for the Bethlehem - Main St Station in March is **2898.7 kWh**.

Now, calculate the ratio:
- **Ratio = 2898.7 / 1647.0 ≈ 1.76**

### Final Answer:
>>DEMAND: 2898.7
>>RATIO: 1.76"
BET_001,Bethlehem - Main St Station,4,April,77000,7.4,1,52,humid_continental,1616.54,,,"To estimate the average daily EV charging demand for the Bethlehem - Main St Station in April, we need to adjust the data from the reference site (State College, PA) based on the differences between the two locations.

### Step 1: Understand the reference data
- **State College, PA (reference site):**
  - Population: 42,000
  - EV penetration: 8.2%
  - Average daily demand: 1616.5 kWh
  - Average peak hourly demand: 110.7 kWh
  - Average temperature: 67.3°F

### Step 2: Understand the target site
- **Bethlehem - Main St Station (target site):**
  - Growing mid-size city in Lehigh Valley
  - Higher income corridor
  - Higher EV adoption (not specified, but implied to be higher than 8.2%)
  - Similar to State College in terms of academic event demand, but smaller scale
  - SteelStacks arts venue causes weekend cultural event spikes in spring-fall
  - Transfer guidance:
    - Apply 60% of PSU event multiplier for Lehigh events
    - Add weekend cultural event boost April–October
    - Higher baseline EV penetration

### Step 3: Estimate EV penetration
Since the target site has higher EV adoption than State College, we assume a higher EV penetration rate. Let's estimate it as 10% (higher than 8.2%).

### Step 4: Estimate population
The target site is a growing mid-size city in the Lehigh Valley. While the exact population is not given, we can estimate it to be around 100,000 (a reasonable estimate for a mid-size city in the Lehigh Valley).

### Step 5: Estimate daily demand
Using the formula:

$$
\text{Daily demand} = \text{Population} \times \text{EV penetration} \times \text{Average kWh per EV charge}
$$

We need to estimate the average kWh per EV charge. Since the reference site has an average daily demand of 1616.5 kWh, and the population is 42,000 with 8.2% EV penetration, we can estimate the average kWh per EV charge as:

$$
\text{Average kWh per EV charge} = \frac{1616.5}{42000 \times 0.082} \approx 0.48 \text{ kWh per EV charge}
$$

Now, applying this to the target site:

$$
\text{Daily demand} = 100000 \times 0.10 \times 0.48 = 4800 \text{ kWh}
$$

### Step 6: Adjust for event multiplier and weekend boost
- Apply 6"
BET_001,Bethlehem - Main St Station,5,May,77000,7.4,1,52,humid_continental,1652.46,,,"To estimate the average daily EV charging demand for the Bethlehem - Main St Station in May, we need to adjust the data from the reference site (State College, PA) based on the differences in population, EV penetration, and event factors.

### Step 1: Base Demand Adjustment
State College has an average daily demand of 1652.5 kWh. The target site is a growing mid-size city in the Lehigh Valley, which is expected to have a higher EV penetration than State College. Since the problem states that the target site has ""higher EV penetration,"" we will assume a higher base demand than State College.

Let’s assume a 10% higher EV penetration (as a reasonable estimate based on the description of a ""higher income corridor"" and ""higher EV adoption""). This would increase the base demand by 10%:

**Base demand adjustment = 1652.5 * 1.10 = 1817.75 kWh**

### Step 2: Apply Event Multiplier
The reference site (State College) does not have significant cultural events, but the target site has ""weekend cultural event spikes"" in April–October. Since May is within this period, we need to apply a weekend event boost.

The problem states to apply **60% of PSU event multiplier** for Lehigh events. Assuming the PSU event multiplier is 1.2 (a typical value for event-based demand spikes), the Lehigh event multiplier would be:

**Lehigh event multiplier = 1.2 * 0.60 = 0.72**

This multiplier is applied to the weekend demand. Since the problem says to ""add weekend cultural event boost Apr-Oct,"" we assume that the weekend demand is increased by this multiplier. However, since the question asks for **average daily** demand, we need to consider that the event boost is only on weekends.

Assuming that weekends make up about 1/7 of the month (approximately 8.57 days per month), we can estimate the average daily demand as follows:

**Weekend demand = Base demand * 0.72**
**Weekday demand = Base demand**

**Average daily demand = (6 * Base demand + 1 * (Base demand * 0.72)) / 7**

Let’s calculate this:

**Weekend demand = 1817.75 * 0.72 = 1308.66 kWh**
**Weekday demand = 1817.75 kWh**

**Total monthly demand = (6 * 1817.75) + 1308.66 = 10906.5 + 1308.66 = 12215.16 kWh**

**Average daily demand = 12215.16 / 30 ≈"
